"Code","Date","Start.Time","End.Time","Temperature...C.","Cloud.Cover.code","Beaufort.scale","Day.of.Week","Species","Bird.Scientific.Name","Behaviour","Time.of.Observation","Plant.species","Scientific.Name","DBH..cm.","Notes","X","Type","IsHedge","Basal.density","BehaviourType","DBH"
"S07","03/06/2024","9:54","10:14",22,1,2,"Monday","EUST","Sturnus vulgaris","Perch","10:10","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","106"
"S19","04/06/2024","7:21","7:41",18,1,2,"Tuesday","HOSP","Passer domesticus","Perch","7:26","Norway maple","Acer platanoides",NA,"BLJA X2, NOCA, AMRO on silver maple across the street",NA,"Street",NA,NA,"Rest","50"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:16","Ground",NA,NA,"AMRO and NOCA heard vocalizing.",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Hop","8:17","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Preen","8:17","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Grooming","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Perch","8:17","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Vocalize","8:17","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Preen","8:20","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Grooming","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","HOSP","Passer domesticus","Perch","8:25","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:29","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:29","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:29","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","CHSP","Spizella passerina","Peck","8:31","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","HOSP","Passer domesticus","Hop","8:33","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","HOSP","Passer domesticus","Vocalize","8:35","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"S20","04/06/2024","9:12","9:32",19,1,2,"Tuesday",NA,"","","","","",NA,"COHA pair flyover. TUVU flyover. Very quiet (no construction, few birds, no cars). CHSP, AMRO, NOCA heard in backyards. ",NA,"Street",NA,NA,NA,""
"S21","04/06/2024","9:46","10:06",20,1,2,"Tuesday","SOSP","Melospiza melodia","Perch","9:49","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"X4 AMCR down the street. NOCA, AMRO, and REVI heard. GREG flyover. Cat.",NA,"Street",NA,NA,"Rest","30"
"S21","04/06/2024","9:46","10:06",20,1,2,"Tuesday","AMRO","Turdus migratorius","Carry food","10:02","Ground",NA,NA,"",NA,"Street",NA,NA,"Reproduction",NA
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Glean","8:56","Tatarian honeysuckle","Lonicera tatarica",NA,"NOCA, AMRO, BLJA X2, EUST seen and heard. HOSP copulation on neighbour's roof. Squirrels fighting in almost every tree from ~ 8:46-9:00.",NA,"Street",NA,NA,"Foraging","2"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Glean","8:56","Tatarian honeysuckle","Lonicera tatarica",NA,"Tartarian honeysuckle: multi-stemmed in ROW (hedge).",NA,"Street",NA,NA,"Foraging","2"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Glean","8:59","Tatarian honeysuckle","Lonicera tatarica",NA,"",NA,"Street",NA,NA,"Foraging","2"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Vocalize","9:01","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Vocalize","9:03","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Bill wipe","9:03","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","60"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Vocalize","9:04","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Perch","9:04","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","96"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Hop","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","60"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Perch","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","60"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Preen","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","96"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Vocalize","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","96"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Preen","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","96"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Vocalize","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","96"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Perch","9:05","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","44"
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Gape","9:05","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","NOCA","Cardinalis cardinalis","Vocalize","9:06","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"S11","10/06/2024","7:42","8:02",14,4,3,"Monday","AMRO","Turdus migratorius","Gape","7:54","Ground",NA,NA,"CHSP nest in hedge. Heard or saw AMCR, AMRO, ROPI, EUST, HOSP. Heron flyover.",NA,"Street",NA,NA,"Foraging",NA
"S11","10/06/2024","7:42","8:02",14,4,3,"Monday","CHSP","Spizella passerina","Glean","7:55","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Foraging","79"
"S11","10/06/2024","7:42","8:02",14,4,3,"Monday","HOSP","Passer domesticus","Peck","7:55","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S11","10/06/2024","7:42","8:02",14,4,3,"Monday","CHSP","Spizella passerina","Glean","7:57","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Foraging","79"
"S11","10/06/2024","7:42","8:02",14,4,3,"Monday","CHSP","Spizella passerina","Vocalize","7:58","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Territory_defense","79"
"S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Vocalize","8:28","Norway maple","Acer platanoides",NA,"AMRO, EUST, ROPI, BCCH, HOSP, CHSW seen or heard. Sun came out at 8:14. Busy sidewalk.",NA,"Street",NA,NA,"Territory_defense","31"
"S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Hop","8:28","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","31"
"S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Vocalize","8:28","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","31"
"S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Hop","8:28","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","31"
"S05","10/06/2024","8:10","8:30",14,3,3,"Monday","AMRO","Turdus migratorius","Perch","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","28"
"S14","10/06/2024","9:11","9:31",15,3,3,"Monday","HOSP","Passer domesticus","Peck","9:21","European linden","Tilia × europaea",NA,"Construction. Heard CHSP, HOSP, CHSW. Low flying CHSWs. TUVU flyover. ",NA,"Street",NA,NA,"Foraging","57"
"S14","10/06/2024","9:11","9:31",15,3,3,"Monday","HOSP","Passer domesticus","Vocalize","9:21","European linden","Tilia × europaea",NA,"* blue spruce DBH = 44",NA,"Street",NA,NA,"Territory_defense","51"
"S14","10/06/2024","9:11","9:31",15,3,3,"Monday","HOSP","Passer domesticus","Hop","9:21","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Foraging","51"
"S14","10/06/2024","9:11","9:31",15,3,3,"Monday","EUST","Sturnus vulgaris","Perch","9:28","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","51"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CHSP","Spizella passerina","Vocalize","7:11","Blue spruce","Picea pungens",NA,"Mist raining. NOCA, REVI (X2, loud in backyard in large trees), AMCR, SOSP, BLJA, AMRO, EUST, COGR, BCCH, CHSW heard or seen.",NA,"Street",NA,NA,"Territory_defense","6"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","7:12","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","79"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","AMRO","Turdus migratorius","Perch","7:17","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","79"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:20","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","30"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:20","Norway maple","Acer platanoides",NA,"* approximation of DBH",NA,"Street",NA,NA,"Rest","30"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:25","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Rest","30"
"S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:25","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Rest","30"
"S03","11/06/2024","7:43","8:03",12,4,3,"Tuesday",NA,"","","","","",NA,"West Broadway is a very loud street, especially traffic noises. Misting rain. AMCR on pecking garbage can in right of way. SOSP, NOCA, EUST, COGR, BLJA, AMCR heard or seen. Possible COHA flyover down the street.",NA,"Street",NA,NA,NA,""
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Vocalize","7:28","Bush honeysuckle","Diervilla lonicera",NA,"Heard or saw NOCA, CHSW (flying low and vocalizing loudly), EUST, HOSP. Lots of squirrels.",NA,"Street",NA,NA,"Territory_defense","2"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Preen","7:28","Bush honeysuckle","Diervilla lonicera",NA,"",NA,"Street",NA,NA,"Grooming","2"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Vocalize","7:28","Bush honeysuckle","Diervilla lonicera",NA,"",NA,"Street",NA,NA,"Territory_defense","2"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Hop","7:30","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","WBNU","Sitta carolinensis","Vocalize","7:32","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","72"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","WBNU","Sitta carolinensis","Peck","7:32","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","72"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Perch","7:35","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","72"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","EUST","Sturnus vulgaris","Vocalize","7:39","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","EUST","Sturnus vulgaris","Vocalize","7:39","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","EUST","Sturnus vulgaris","Vocalize","7:39","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"S20","13/06/2024","7:53","8:13",16,1,1,"Thursday","CHSP","Spizella passerina","Perch","7:55","Norway maple","Acer platanoides",NA,"Heard or saw AMCR, CHSW, NOCA, EUST, CHSP, AMRO, HOSP. Birds were primarily in backyards on other side of the street",NA,"Street",NA,NA,"Rest","24"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Perch","9:42","Silver maple","Acer saccharinum",NA,"Heard or saw BLJA, NOCA, CHSP, AMRO, AMCR, ROPI, SOSP, BCCH, CHSW, EUST.",NA,"Street",NA,NA,"Rest","63"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Perch","9:42","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","63"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","9:44","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","64"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","9:46","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","76"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","AMRO","Turdus migratorius","Gape","9:48","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Peck","9:48","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","56"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","9:48","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","56"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Perch","9:51","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","56"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Bill wipe","9:53","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","76"
"S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Peck","9:53","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","76"
"S02","19/06/2024","6:58","7:18",26,4,1,"Wednesday ",NA,"","","","","",NA,"CHSW, HOSP, AMCR, BCCH, AMRO, AMGO, NOCA, CHSP seen or heard.",NA,"Street",NA,NA,NA,""
"S16","19/06/2024","8:56","9:16",28,1,2,"Wednesday ",NA,"","","","","",NA,"Street mostly quiet. All Norway maples. NOCA, SOSP, EUST, HOSP, CHSW, BCCH, CHSP, AMRO seen or heard. TUVU flyover.",NA,"Street",NA,NA,NA,""
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","AMRO","Turdus migratorius","Gape","7:17","Ground",NA,NA,"4 observations of WBNU on Norway maple across the street. REVI in the big ash in the backyard. NOCA, REVI, HOFI, BCCH, EUST, HOSP, SOSP, CHSP, AMRO, CHSW, WBNU heard or seen.",NA,"Street",NA,NA,"Foraging",NA
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","CHSP","Spizella passerina","Peck","7:18","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOFI","Haemorhous mexicanus","Perch","7:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","CHSP","Spizella passerina","Perch","7:19","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Rest","3"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","CHSP","Spizella passerina","Perch","7:19","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Rest","3"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","7:21","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Territory_defense","3"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOSP","Passer domesticus","Ground forage","7:21","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOFI","Haemorhous mexicanus","Vocalize","7:24","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","50"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","BCCH","Poecile atricapillus","Vocalize","7:36","Norway spruce","Picea abies",NA,"",NA,"Street",NA,NA,"Territory_defense","35"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","BCCH","Poecile atricapillus","Peck","7:36","Norway spruce","Picea abies",NA,"",NA,"Street",NA,NA,"Foraging","35"
"S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","NOCA","Cardinalis cardinalis","Perch","7:36","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","HOSP","Passer domesticus","Bill wipe","8:14","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Grooming","23"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Gape","8:19","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Gape","8:19","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","BCCH","Poecile atricapillus","Glean","8:20","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","74"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Gape","8:21","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","BCCH","Poecile atricapillus","Hang","8:22","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","74"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Perch","8:22","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","74"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Gape","8:22","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Perch","8:23","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","81"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","8:24","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","81"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Bill wipe","8:27","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","74"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Bill wipe","8:27","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","84"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","EUST","Sturnus vulgaris","Vocalize","8:28","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","84"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","BCCH","Poecile atricapillus","Hang","8:33","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","81"
"S04","20/06/2024","8:14","8:34",28,1,2,"Thursday","BCCH","Poecile atricapillus","Glean","8:34","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Foraging","23"
