Species2,Family2,Order2,Avibase_id,Inferred,MainDiet,MainNiche,Pa,Pt,Ne,Se,Fr,In,Ap,Vt,Ca,PAG,PAS,PAD,PEL,PGR,NAE,NGL,SEL,SGR,FAE,FGL,FGR,IAE,ISA,ISS,ISG,IVS,IGE,IGG,APA,APL,APP,APG,APS,APD,VAE,VAS,VPE,VGE,VGG,CAQ,CGR
Nannopsittaca panychlora,Psittacidae,Psittaciformes,AVIBASE-7F285393,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ognorhynchus icterotis,Psittacidae,Psittaciformes,AVIBASE-BCCB23F5,0,Fr,FGL,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orthopsittaca manilatus,Psittacidae,Psittaciformes,AVIBASE-9A5F4D95,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvipsitta porphyrocephala,Psittacidae,Psittaciformes,AVIBASE-9689E669,0,Ne,NGL,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,70,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvipsitta pusilla,Psittacidae,Psittaciformes,AVIBASE-3AACCDB1,0,Omnivore,Generalist,0,30,40,0,30,0,0,0,0,0,0,0,30,0,0,40,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionites leucogaster,Psittacidae,Psittaciformes,AVIBASE-7FEDAAAB,0,Fr,FGL,0,40,0,0,60,0,0,0,0,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionites melanocephalus,Psittacidae,Psittaciformes,AVIBASE-C0827011,0,Se,SEL,0,10,0,60,30,0,0,0,0,0,0,0,10,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionopsitta pileata,Psittacidae,Psittaciformes,AVIBASE-7E10A5B9,0,Omnivore,Generalist,0,30,0,30,40,0,0,0,0,0,0,0,30,0,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus chalcopterus,Psittacidae,Psittaciformes,AVIBASE-3B0B6BD9,0,Fr,FGL,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus fuscus,Psittacidae,Psittaciformes,AVIBASE-1A87E3A9,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus maximiliani,Psittacidae,Psittaciformes,AVIBASE-FAC09D76,0,Se,SEL,0,20,0,70,10,0,0,0,0,0,0,0,20,0,0,0,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus menstruus,Psittacidae,Psittaciformes,AVIBASE-FF68945E,0,Omnivore,Generalist,0,30,0,40,30,0,0,0,0,0,0,0,30,0,0,0,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus senilis,Psittacidae,Psittaciformes,AVIBASE-F1202D11,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus sordidus,Psittacidae,Psittaciformes,AVIBASE-7BAAE4E3,0,Fr,FGL,0,40,0,0,60,0,0,0,0,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pionus tumultuosus,Psittacidae,Psittaciformes,AVIBASE-93DC24A5,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus crassus,Psittacidae,Psittaciformes,AVIBASE-6C96E81B,0,Se,SEL,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus cryptoxanthus,Psittacidae,Psittaciformes,AVIBASE-4A039821,0,Omnivore,Generalist,0,30,10,30,30,0,0,0,0,0,0,0,30,0,0,10,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus flavifrons,Psittacidae,Psittaciformes,AVIBASE-8413D9A5,0,Omnivore,Generalist,0,30,0,30,40,0,0,0,0,0,0,0,30,0,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus fuscicollis,Psittacidae,Psittaciformes,AVIBASE-0EB10DB3,2,Omnivore,Generalist,0,0,30,40,30,0,0,0,0,0,0,0,0,0,0,30,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus gulielmi,Psittacidae,Psittaciformes,AVIBASE-83D329B5,0,Omnivore,Generalist,0,20,0,40,30,10,0,0,0,0,0,0,20,0,0,0,40,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus meyeri,Psittacidae,Psittaciformes,AVIBASE-0ECD9D58,0,Omnivore,Generalist,0,30,0,30,30,10,0,0,0,0,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus robustus,Psittacidae,Psittaciformes,AVIBASE-2F4B17A7,2,Omnivore,Generalist,0,0,30,40,30,0,0,0,0,0,0,0,0,0,0,30,40,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus rueppellii,Psittacidae,Psittaciformes,AVIBASE-E37F25F7,0,Omnivore,Generalist,0,30,20,20,20,10,0,0,0,0,0,0,30,0,0,20,20,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus rufiventris,Psittacidae,Psittaciformes,AVIBASE-69661C7D,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poicephalus senegalus,Psittacidae,Psittaciformes,AVIBASE-D7F9C6B5,0,Omnivore,Generalist,0,30,0,30,40,0,0,0,0,0,0,0,30,0,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primolius auricollis,Psittacidae,Psittaciformes,AVIBASE-50E2CC40,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primolius couloni,Psittacidae,Psittaciformes,AVIBASE-5162EBDF,0,Omnivore,Generalist,0,10,0,40,50,0,0,0,0,0,0,0,10,0,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primolius maracana,Psittacidae,Psittaciformes,AVIBASE-A6B715E5,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudeos cardinalis,Psittacidae,Psittaciformes,AVIBASE-E8C9F4D3,0,Ne,NGL,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psilopsiagon aurifrons,Psittacidae,Psittaciformes,AVIBASE-AE9BD88B,0,Omnivore,Generalist,0,50,0,50,0,0,0,0,0,0,0,0,30,20,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psilopsiagon aymara,Psittacidae,Psittaciformes,AVIBASE-2F6F57F8,0,Omnivore,Generalist,0,30,0,40,30,0,0,0,0,0,0,0,18,12,0,0,24,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara brevipes,Psittacidae,Psittaciformes,AVIBASE-BACDCFE2,2,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara chloropterus,Psittacidae,Psittaciformes,AVIBASE-FA662936,2,Fr,FGL,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara erythrogenys,Psittacidae,Psittaciformes,AVIBASE-12E354E2,0,Fr,FGL,0,40,0,0,60,0,0,0,0,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara euops,Psittacidae,Psittaciformes,AVIBASE-1BABE8A4,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara finschi,Psittacidae,Psittaciformes,AVIBASE-BB1BD713,0,Omnivore,Generalist,0,40,0,10,50,0,0,0,0,0,0,0,40,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara holochlorus,Psittacidae,Psittaciformes,AVIBASE-67D6698A,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara leucophthalmus,Psittacidae,Psittaciformes,AVIBASE-53A45E87,0,Omnivore,Generalist,0,30,0,30,30,10,0,0,0,0,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara mitratus,Psittacidae,Psittaciformes,AVIBASE-8DE71518,0,Se,SEL,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara strenuus,Psittacidae,Psittaciformes,AVIBASE-5871A963,2,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacara wagleri,Psittacidae,Psittaciformes,AVIBASE-F4B7B96E,0,Fr,FGL,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,36,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psittacus erithacus,Psittacidae,Psittaciformes,AVIBASE-99B98FCA,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia aurantiocephala,Psittacidae,Psittaciformes,AVIBASE-B613BE89,0,Fr,FGL,0,10,0,30,60,0,0,0,0,0,0,0,10,0,0,0,30,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia barrabandi,Psittacidae,Psittaciformes,AVIBASE-05B5B7D0,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia caica,Psittacidae,Psittaciformes,AVIBASE-33487D8B,0,Se,SEL,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia haematotis,Psittacidae,Psittaciformes,AVIBASE-B197D2D1,0,Omnivore,Generalist,0,30,0,30,40,0,0,0,0,0,0,0,30,0,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia pulchra,Psittacidae,Psittaciformes,AVIBASE-4FD2C88E,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia pyrilia,Psittacidae,Psittaciformes,AVIBASE-3F7F7C19,0,Omnivore,Generalist,0,10,0,40,50,0,0,0,0,0,0,0,10,0,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrilia vulturina,Psittacidae,Psittaciformes,AVIBASE-AF2DDFAE,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura albipectus,Psittacidae,Psittaciformes,AVIBASE-832FDAFE,0,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura amazonum,Psittacidae,Psittaciformes,AVIBASE-A950292F,0,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura calliptera,Psittacidae,Psittaciformes,AVIBASE-4F34A55C,0,Fr,FGL,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura cruentata,Psittacidae,Psittaciformes,AVIBASE-9DA59151,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura devillei,Psittacidae,Psittaciformes,AVIBASE-BA656D05,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura egregia,Psittacidae,Psittaciformes,AVIBASE-4B5C48AC,1,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura frontalis,Psittacidae,Psittaciformes,AVIBASE-B24FFE53,0,Omnivore,Generalist,0,10,0,40,40,10,0,0,0,0,0,0,10,0,0,0,40,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura griseipectus,Psittacidae,Psittaciformes,AVIBASE-807B89E7,0,Omnivore,Generalist,0,30,0,30,30,10,0,0,0,0,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura hoematotis,Psittacidae,Psittaciformes,AVIBASE-3CACB009,0,Omnivore,Generalist,0,20,0,30,50,0,0,0,0,0,0,0,20,0,0,0,30,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura hoffmanni,Psittacidae,Psittaciformes,AVIBASE-854F3163,1,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura lepida,Psittacidae,Psittaciformes,AVIBASE-EF8A94AA,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura leucotis,Psittacidae,Psittaciformes,AVIBASE-007B7943,2,Omnivore,Generalist,0,10,0,40,40,10,0,0,0,0,0,0,10,0,0,0,40,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura lucianii,Psittacidae,Psittaciformes,AVIBASE-E8C9403D,2,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura melanura,Psittacidae,Psittaciformes,AVIBASE-EE73418A,0,Fr,FGL,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura molinae,Psittacidae,Psittaciformes,AVIBASE-31679C53,1,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura orcesi,Psittacidae,Psittaciformes,AVIBASE-9C41D7C0,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura perlata,Psittacidae,Psittaciformes,AVIBASE-E93BACCC,0,Fr,FGL,0,40,0,0,60,0,0,0,0,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura pfrimeri,Psittacidae,Psittaciformes,AVIBASE-D84E3E9E,0,Omnivore,Generalist,0,30,0,30,30,10,0,0,0,0,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura picta,Psittacidae,Psittaciformes,AVIBASE-97D2F366,0,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura rhodocephala,Psittacidae,Psittaciformes,AVIBASE-B59DC31F,1,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura roseifrons,Psittacidae,Psittaciformes,AVIBASE-49E8DCEF,0,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura rupicola,Psittacidae,Psittaciformes,AVIBASE-B3FCD547,0,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhura viridicata,Psittacidae,Psittaciformes,AVIBASE-2997FB71,0,Fr,FGL,0,20,0,20,60,0,0,0,0,0,0,0,20,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhynchopsitta pachyrhyncha,Psittacidae,Psittaciformes,AVIBASE-6D621EA2,0,Se,SEL,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhynchopsitta terrisi,Psittacidae,Psittaciformes,AVIBASE-277579A3,0,Se,SEL,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudareos flavoviridis,Psittacidae,Psittaciformes,AVIBASE-EA99B306,1,Omnivore,Generalist,0,50,20,0,30,0,0,0,0,0,0,0,50,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudareos iris,Psittacidae,Psittaciformes,AVIBASE-881E4A12,0,Ne,NGL,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudareos johnstoniae,Psittacidae,Psittaciformes,AVIBASE-C164958E,0,Ne,NGL,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudareos meyeri,Psittacidae,Psittaciformes,AVIBASE-B61729B6,1,Omnivore,Generalist,0,50,20,0,30,0,0,0,0,0,0,0,50,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudareos ornatus,Psittacidae,Psittaciformes,AVIBASE-E67C31A6,0,Ne,NGL,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,70,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synorhacma multistriata,Psittacidae,Psittaciformes,AVIBASE-78D292A8,0,Omnivore,Generalist,0,50,50,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thectocercus acuticaudatus,Psittacidae,Psittaciformes,AVIBASE-4BE8E5F1,0,Fr,FGL,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit batavicus,Psittacidae,Psittaciformes,AVIBASE-D61A8FB2,0,Omnivore,Generalist,0,30,20,20,30,0,0,0,0,0,0,0,30,0,0,20,20,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit costaricensis,Psittacidae,Psittaciformes,AVIBASE-F30DC53E,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit dilectissimus,Psittacidae,Psittaciformes,AVIBASE-D8C977FC,1,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit huetii,Psittacidae,Psittaciformes,AVIBASE-2BFD2184,1,Fr,FGL,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit melanonotus,Psittacidae,Psittaciformes,AVIBASE-629451DA,0,Fr,FGL,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit purpuratus,Psittacidae,Psittaciformes,AVIBASE-520D149F,1,Fr,FGL,0,20,0,0,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit stictopterus,Psittacidae,Psittaciformes,AVIBASE-72692065,0,Omnivore,Generalist,0,0,0,40,50,10,0,0,0,0,0,0,0,0,0,0,40,0,0,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touit surdus,Psittacidae,Psittaciformes,AVIBASE-9C59337D,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Triclaria malachitacea,Psittacidae,Psittaciformes,AVIBASE-F04B1141,0,Omnivore,Generalist,0,30,0,30,30,10,0,0,0,0,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vini amabilis,Psittacidae,Psittaciformes,AVIBASE-586A8C9B,0,Ne,NGL,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vini diadema,Psittacidae,Psittaciformes,AVIBASE-DDC46661,0,Omnivore,Generalist,0,40,50,0,10,0,0,0,0,0,0,0,40,0,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vini meeki,Psittacidae,Psittaciformes,AVIBASE-DF94576F,0,Omnivore,Generalist,0,50,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vini palmarum,Psittacidae,Psittaciformes,AVIBASE-5DDF8ABA,0,Ne,NGL,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,70,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vini rubrigularis,Psittacidae,Psittaciformes,AVIBASE-431B9646,0,Omnivore,Generalist,0,50,50,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vini solitarius,Psittacidae,Psittaciformes,AVIBASE-5F807D3C,0,Ne,NGL,0,20,60,0,20,0,0,0,0,0,0,0,20,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis canus,Psittaculidae,Psittaciformes,AVIBASE-D4686ACD,0,Omnivore,Generalist,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,40,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis fischeri,Psittaculidae,Psittaciformes,AVIBASE-E1EE00F7,0,Se,Generalist,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,56,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis lilianae,Psittaculidae,Psittaciformes,AVIBASE-3EBFC893,0,Se,SGR,0,30,0,60,10,0,0,0,0,0,0,0,30,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis nigrigenis,Psittaculidae,Psittaciformes,AVIBASE-DAB4D2A2,0,Se,Generalist,0,20,0,80,0,0,0,0,0,0,0,0,20,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis personatus,Psittaculidae,Psittaciformes,AVIBASE-4396F4F1,0,Se,SGR,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis pullarius,Psittaculidae,Psittaciformes,AVIBASE-1E2EC99C,0,Se,SGR,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agapornis roseicollis,Psittaculidae,Psittaciformes,AVIBASE-31C03CB8,1,Se,SGR,0,30,0,70,0,0,0,0,0,0,0,0,30,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
