"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype","Season"
"Y28","2024-05-28","06:22:00",17,4,NA,4,"06:39:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common lilac","Syringa vulgaris","Syringa","vulgaris",4,NA,"yard","Spring"
"Y28","2024-05-28","06:22:00",17,4,NA,4,"06:40:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard","Spring"
"Y28","2024-05-28","06:22:00",17,4,NA,4,"06:41:00","HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard","Spring"
"Y28","2024-05-28","06:22:00",17,4,NA,4,"06:41:00","HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,NA,"yard","Spring"
"Y31","2024-05-28","06:51:00",17,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard","Spring"
"Y07","2024-05-28","07:19:00",18,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yard","Spring"
"Y44","2024-05-28","07:47:00",17,4,NA,4,"08:07:00","CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Common pear","Prunus communis","Prunus","communis",6,NA,"yard","Spring"
"Y44","2024-05-28","07:47:00",17,4,NA,4,"08:07:00","CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Canada yew","Taxus canadensis","Taxus","canadensis",86,NA,"yard","Spring"
"S20","2024-05-28","08:29:00",18,4,NA,4,"08:38:00","WBNU","Sita carolinensis","Sita","carolinensis","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",68,NA,"street","Spring"
"S20","2024-05-28","08:29:00",18,4,NA,4,"08:46:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",66,NA,"street","Spring"
"S20","2024-05-28","08:29:00",18,4,NA,4,"08:46:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",66,NA,"street","Spring"
"S19","2024-05-28","09:03:00",17,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"07:58:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"07:58:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"07:59:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","European linden","Tilia cordata","Tilia","europaea",55,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"07:59:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:00:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",5,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:01:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",21,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:01:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:01:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Silver maple","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",21,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:01:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:05:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S15","2024-05-29","07:54:00",13,2,NA,1,"08:05:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S14","2024-05-29","08:41:00",13,2,NA,1,"08:46:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",66,NA,"street","Spring"
"S14","2024-05-29","08:41:00",13,2,NA,1,"08:57:00","CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Blue spruce","Picea pungens","Picea","pungens",45,NA,"street","Spring"
"S18","2024-05-29","09:20:00",13,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street","Spring"
"S01","2024-05-30","07:03:00",11,1,NA,1,"07:14:00","AMGO","Spinus tristis","Spinus","tristis","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",75,NA,"street","Spring"
"S02","2024-05-30","07:40:00",11,1,NA,1,"07:49:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Honey locust","Gleditsia triacanthos","Gleditsia","triacanthos",5,NA,"street","Spring"
"S02","2024-05-30","07:40:00",11,1,NA,1,"07:50:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S02","2024-05-30","07:40:00",11,1,NA,1,"07:56:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,NA,"street","Spring"
"S02","2024-05-30","07:40:00",11,1,NA,1,"08:00:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Red oak","Quercus rubra","Quercus","rubra",54,NA,"street","Spring"
"S02","2024-05-30","07:40:00",11,1,NA,1,"08:00:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red oak","Quercus rubra","Quercus","rubra",54,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:03:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:04:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:04:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:12:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",42,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:12:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",42,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:12:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:12:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:13:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Common hackberry","Celtis occidentalis","Celtis","occidentalis",42,NA,"street","Spring"
"S06","2024-05-31","09:03:00",15,2,NA,1,"09:22:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",42,NA,"street","Spring"
"S13","2024-05-31","10:04:00",19,2,NA,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"street","Spring"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:21:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:23:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:25:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:25:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:33:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:33:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:34:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",105,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:37:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",40,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:39:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Sugar maple","Acer saccharum","Acer","saccharum",40,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:39:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Sugar maple","Acer saccharum","Acer","saccharum",40,NA,"street","Summer"
"S10","2024-06-03","07:20:00",21,2,NA,1,"07:40:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:22:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:25:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:29:00","AMRO","Turdus migratorius","Turdus","migratorius","Vocalising","Vocalisation","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:30:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:31:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:32:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:33:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:33:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:33:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-06-03","08:22:00",21,2,NA,1,"08:37:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",38,NA,"street","Summer"
"S15","2024-06-03","09:19:00",22,2,NA,1,"09:32:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","European linden","Tilia cordata","Tilia","europaea",53,NA,"street","Summer"
"S15","2024-06-03","09:19:00",22,2,NA,1,"09:33:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",21,NA,"street","Summer"
"S15","2024-06-03","09:19:00",22,2,NA,1,"09:35:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S15","2024-06-03","09:19:00",22,2,NA,1,"09:37:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:56:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Glean","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:56:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:57:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",82,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:57:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",82,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:57:00","AMRO","Turdus migratorius","Turdus","migratorius","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",82,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:57:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",82,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:57:00","AMRO","Turdus migratorius","Turdus","migratorius","Preening","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",82,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"09:57:00","AMRO","Turdus migratorius","Turdus","migratorius","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",82,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"10:00:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",87,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"10:03:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"10:04:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",107,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"10:04:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",107,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"10:08:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Occupying nest","Reproduction","Silver maple","Acer saccharinum","Acer","saccharinum",107,NA,"street","Summer"
"S07","2024-06-03","09:54:00",22,2,NA,1,"10:10:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",107,NA,"street","Summer"
"S19","2024-06-04","07:21:00",18,2,NA,1,"07:26:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",47,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:16:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:16:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:16:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:17:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:17:00","AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Preening","Grooming","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:17:00","AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:17:00","AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:18:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:18:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:18:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:18:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:20:00","AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Preening","Grooming","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:25:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:29:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:29:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:29:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",73,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:29:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:29:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S08","2024-06-04","08:15:00",18,2,NA,1,"08:29:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
